stime,etime,mlat,mlon,mlt
2014-05-03 18:00:03,2014-05-03 18:59:45,80.9904,-60.6002,9.80956
2014-05-03 18:00:03,2014-05-03 18:59:45,80.7706,-62.9455,9.65321
2014-05-03 18:00:03,2014-05-03 18:59:45,80.2892,-67.2934,9.36335
2014-05-03 18:00:03,2014-05-03 18:59:45,79.7588,-71.2055,9.10254
2014-05-04 07:00:26,2014-05-04 08:00:08,56.8483,-17.8237,1.48985
2014-05-04 07:00:45,2014-05-04 08:00:27,81.2743,-22.6051,1.17636
2014-05-06 21:00:03,2014-05-06 21:59:45,80.4419,-4.79465,16.6168
2014-05-06 22:00:03,2014-05-06 22:59:45,80.5722,-7.32805,17.4242
2014-05-06 23:00:03,2014-05-06 23:59:45,80.5722,-7.32803,18.3984
2014-05-06 22:00:03,2014-05-06 22:59:45,80.6786,-9.82338,17.2578
2014-05-06 20:00:03,2014-05-06 20:59:45,80.7444,-11.8174,15.1614
2014-05-06 22:00:03,2014-05-06 22:59:45,80.795,-13.7358,16.997
2014-05-06 19:00:03,2014-05-06 19:59:45,80.8583,-17.3696,13.7762
2014-05-06 18:00:03,2014-05-06 18:59:45,80.8802,-25.7242,12.1431
2014-05-06 20:00:03,2014-05-06 20:59:45,80.393,-42.1562,13.1388
2014-05-06 19:00:03,2014-05-06 19:59:45,80.2425,-44.6395,11.9582
2014-05-06 22:00:03,2014-05-06 22:59:45,80.8054,-6.79962,17.4594
2014-05-06 20:00:03,2014-05-06 20:59:45,80.934,-9.31291,15.3283
2014-05-06 21:00:03,2014-05-06 21:59:45,80.934,-9.31289,16.3155
2014-05-06 20:00:03,2014-05-06 20:59:45,81.02,-11.3282,15.194
2014-05-06 21:00:03,2014-05-06 21:59:45,81.02,-11.3282,16.1812
2014-05-06 22:00:03,2014-05-06 22:59:45,81.0904,-13.2756,17.0277
2014-05-06 22:00:03,2014-05-06 22:59:45,81.164,-16.4925,16.8132
2014-05-06 22:00:03,2014-05-06 22:59:45,81.2318,-19.5487,16.6095
2014-05-06 19:00:03,2014-05-06 19:59:45,80.7642,-45.602,11.894
2014-05-06 20:00:03,2014-05-06 20:59:45,81.4242,-7.85357,15.4256
2014-05-06 19:00:03,2014-05-06 19:59:45,81.6623,-11.8365,14.1451
2014-05-06 21:00:03,2014-05-06 21:59:45,81.7595,-13.757,16.0193
2014-05-06 20:00:03,2014-05-06 20:59:45,81.9555,-18.2701,14.7312
2014-05-06 20:00:03,2014-05-06 20:59:45,79.7587,-71.2012,11.2025
2014-05-08 11:00:49,2014-05-08 12:00:31,66.6934,-61.2087,2.60602
2014-05-09 19:00:03,2014-05-09 19:59:45,80.4412,-4.79344,14.6257
2014-05-09 19:00:03,2014-05-09 19:59:45,80.7308,-34.224,12.6636
2014-05-09 18:00:03,2014-05-09 18:59:45,80.5248,-39.5862,11.2256
2014-05-09 18:00:03,2014-05-09 18:59:45,80.3926,-42.1528,11.0545
2014-05-09 21:00:03,2014-05-09 21:59:45,81.0193,-11.3264,16.1944
2014-05-09 22:00:03,2014-05-09 22:59:45,81.1634,-16.4904,16.8257
2014-05-09 22:00:03,2014-05-09 22:59:45,81.2312,-19.5463,16.6219
2014-05-09 18:00:03,2014-05-09 18:59:45,81.2505,-31.6368,11.7556
2014-05-09 18:00:03,2014-05-09 18:59:45,81.1189,-37.4378,11.3688
2014-05-09 19:00:03,2014-05-09 19:59:45,81.1189,-37.4378,12.4494
2014-05-09 21:00:03,2014-05-09 21:59:45,81.0206,-40.2385,14.2669
2014-05-09 21:00:03,2014-05-09 21:59:45,81.6616,-11.8346,16.1605
2014-05-09 18:00:03,2014-05-09 18:59:45,82.106,-24.8153,12.2103
2014-05-09 19:00:03,2014-05-09 19:59:45,82.152,-31.4,12.8519
2014-05-09 19:00:03,2014-05-09 19:59:45,82.0964,-37.8864,12.4195
2014-05-09 18:00:03,2014-05-09 18:59:45,81.9444,-44.1416,10.9219
2014-05-09 18:00:03,2014-05-09 18:59:45,81.8345,-47.1466,10.7216
2014-05-12 19:00:03,2014-05-12 19:59:45,80.8312,-15.5808,13.9157
2014-05-12 19:00:03,2014-05-12 19:59:45,80.8155,-16.8888,13.8285
2014-05-12 23:00:03,2014-05-12 23:59:45,80.8155,-16.8887,17.7809
2014-05-12 18:00:03,2014-05-12 18:59:45,80.8519,-28.6023,11.9627
2014-05-12 18:00:03,2014-05-12 18:59:45,80.802,-31.4395,11.7736
2014-05-12 18:00:03,2014-05-12 18:59:45,81.1911,-16.9843,12.7372
2014-05-12 18:00:03,2014-05-12 18:59:45,81.2306,-19.5441,12.5666
2014-05-12 18:00:03,2014-05-12 18:59:45,81.0201,-40.235,11.1872
2014-05-12 18:00:03,2014-05-12 18:59:45,80.9014,-42.9574,11.0057
2014-05-12 18:00:03,2014-05-12 18:59:45,81.8386,-15.0425,12.8667
2014-05-12 18:00:03,2014-05-12 18:59:45,82.0431,-21.5263,12.4344
2014-05-12 18:00:03,2014-05-12 18:59:45,82.1361,-34.6605,11.5588
2014-05-15 23:00:03,2014-05-15 23:59:45,80.6766,-9.8185,18.2594
2014-05-15 23:00:03,2014-05-15 23:59:45,80.7424,-11.8121,18.1265
2014-05-15 21:00:03,2014-05-15 21:59:45,80.8305,-15.5787,15.9314
2014-05-15 18:00:03,2014-05-15 18:59:45,80.8513,-28.5993,11.9659
2014-05-15 21:00:03,2014-05-15 21:59:45,80.8015,-31.4363,14.8742
2014-05-15 21:00:03,2014-05-15 21:59:45,81.2494,-31.6303,14.8613
2014-05-15 20:00:03,2014-05-15 20:59:45,81.0196,-40.2313,13.3003
2014-05-18 22:00:03,2014-05-18 22:59:45,80.8557,-17.3608,16.7933
2014-05-18 19:00:03,2014-05-18 19:59:45,80.8143,-16.8845,13.8413
2014-05-18 22:00:03,2014-05-18 22:59:45,80.8142,-16.8844,16.8251
2014-05-18 23:00:03,2014-05-18 23:59:45,80.8604,-19.8475,17.5961
2014-05-18 19:00:03,2014-05-18 19:59:45,80.8813,-22.7936,13.4474
2014-05-18 19:00:03,2014-05-18 19:59:45,81.1615,-16.484,13.868
2014-05-18 23:00:03,2014-05-18 23:59:45,81.1614,-16.4839,17.8203
2014-05-18 19:00:03,2014-05-18 19:59:45,81.6596,-11.829,14.1784
2014-05-18 22:00:03,2014-05-18 22:59:45,82.0418,-21.5208,16.516
2014-05-24 19:00:03,2014-05-24 19:59:45,80.8591,-19.8429,13.6489
2014-05-24 19:00:03,2014-05-24 19:59:45,81.1435,-15.1486,13.9619
2014-05-24 19:00:03,2014-05-24 19:59:45,81.2869,-25.6273,13.2633
2014-05-24 19:00:03,2014-05-24 19:59:45,81.7556,-13.7449,14.0554
2014-05-27 19:00:03,2014-05-27 19:59:45,81.1428,-15.1466,13.9616
2014-05-27 18:00:03,2014-05-27 18:59:45,82.1024,-24.7975,12.2131
2014-05-27 18:00:03,2014-05-27 18:59:45,82.1487,-31.3793,11.7743
2014-06-01 14:00:02,2014-06-01 14:59:44,80.6728,-9.80955,8.55737
2014-06-01 17:00:02,2014-06-01 17:59:44,80.8269,-15.5672,11.599
2014-06-01 17:00:02,2014-06-01 17:59:44,80.8528,-17.3508,11.4801
2014-06-01 17:00:02,2014-06-01 17:59:44,80.8113,-16.8746,11.5119
2014-06-01 18:00:02,2014-06-01 18:59:44,80.8113,-16.8746,12.7304
2014-06-01 17:00:02,2014-06-01 17:59:44,80.8785,-22.7818,11.1181
2014-06-01 17:00:02,2014-06-01 17:59:44,81.2264,-19.5282,11.335
2014-06-01 17:00:02,2014-06-01 17:59:44,81.2684,-22.5804,11.1315
2014-06-01 19:00:02,2014-06-01 19:59:44,81.1917,-34.5414,12.6636
2014-06-01 17:00:02,2014-06-01 17:59:44,79.8143,-57.336,8.81446
2014-06-01 17:00:02,2014-06-01 17:59:44,79.335,-61.3646,8.54589
2014-06-01 15:00:02,2014-06-01 15:59:44,81.2332,-1.94103,10.0719
2014-06-01 16:00:02,2014-06-01 16:59:44,82.3004,-17.225,10.2234
2014-06-01 16:00:02,2014-06-01 16:59:44,82.4153,-20.5765,9.99998
2014-06-01 18:00:02,2014-06-01 18:59:44,82.5032,-23.9788,12.2568
2014-06-01 19:00:02,2014-06-01 19:59:44,81.7891,-59.4728,11.0015
2014-06-01 17:00:02,2014-06-01 17:59:44,81.3817,-64.6422,8.32739
2014-06-01 18:00:02,2014-06-01 18:59:44,81.3817,-64.6421,9.54589
2014-06-01 17:00:02,2014-06-01 17:59:44,81.1543,-67.0344,8.16791
2014-06-02 20:00:02,2014-06-02 20:59:44,80.811,-16.8738,14.8717
2014-06-02 23:00:02,2014-06-02 23:59:44,81.0845,-13.2584,18.0351
2014-06-04 18:00:03,2014-06-04 18:59:45,80.2382,-44.6048,10.8738
2014-06-04 18:00:03,2014-06-04 18:59:45,80.0707,-47.0003,10.7141
2014-06-04 14:00:03,2014-06-04 14:59:45,80.7989,-6.78621,8.74803
2014-06-04 17:00:03,2014-06-04 17:59:45,81.1411,-15.1412,11.6159
2014-06-04 18:00:03,2014-06-04 18:59:45,80.7599,-45.5653,10.8097
2014-06-04 19:00:03,2014-06-04 19:59:45,79.1854,-74.6727,9.98342
2014-06-05 19:00:03,2014-06-05 19:59:45,82.1006,-24.7886,13.307
2014-06-08 13:00:03,2014-06-08 13:59:45,81.8302,-47.1042,5.19213
2014-06-09 03:00:31,2014-06-09 04:00:13,67.965,20.476,0.0473072
2014-06-09 02:00:31,2014-06-09 03:00:13,69.6707,19.9086,23.0484
2014-06-09 02:00:31,2014-06-09 03:00:13,69.6279,21.418,23.149
2014-06-09 03:00:31,2014-06-09 04:00:13,67.3261,23.8773,0.274054
2014-06-09 03:00:31,2014-06-09 04:00:13,67.7522,23.9787,0.28082
2014-06-09 03:00:31,2014-06-09 04:00:13,68.1729,24.0818,0.287688
2014-06-09 03:00:31,2014-06-09 04:00:13,69.4108,24.4044,0.309199
2014-06-09 04:00:31,2014-06-09 05:00:13,69.4108,24.4044,1.29524
2014-06-11 14:00:03,2014-06-11 14:59:45,77.1295,-79.1198,3.8995
2014-06-11 12:00:03,2014-06-11 12:59:45,79.1615,-77.328,2.33659
2014-06-11 12:00:03,2014-06-11 12:59:45,79.6087,-76.7884,2.37256
2014-06-11 12:00:03,2014-06-11 12:59:45,77.6664,-75.7604,2.4411
2014-06-11 12:00:03,2014-06-11 12:59:45,77.9477,-75.2837,2.47287
2014-06-11 12:00:03,2014-06-11 12:59:45,78.1366,-74.8583,2.50123
2014-06-11 12:00:03,2014-06-11 12:59:45,79.0216,-73.216,2.61072
2014-06-12 16:00:03,2014-06-12 16:59:45,80.7247,-34.1878,9.04119
2014-06-12 19:00:03,2014-06-12 19:59:45,80.632,-36.9033,12.4809
2014-06-12 19:00:03,2014-06-12 19:59:45,80.0695,-46.9905,11.8084
2014-06-12 17:00:03,2014-06-12 17:59:45,79.2461,-55.6694,8.87865
2014-06-12 18:00:03,2014-06-12 18:59:45,80.9258,-9.29323,13.2001
2014-06-12 19:00:03,2014-06-12 19:59:45,80.6024,-48.1008,11.7344
2014-06-12 19:00:03,2014-06-12 19:59:45,81.8319,-15.0203,13.9397
2014-06-12 19:00:03,2014-06-12 19:59:45,82.0367,-21.4984,13.5078
2014-06-14 15:00:03,2014-06-14 15:59:45,80.7865,-13.7111,9.23116
2014-06-14 14:00:03,2014-06-14 14:59:45,81.1841,-16.9603,8.03242
2014-06-16 14:00:03,2014-06-16 14:59:45,72.836,-43.2361,6.2735
2014-06-16 14:00:03,2014-06-16 14:59:45,73.5973,-43.3297,6.26726
2014-06-16 14:00:03,2014-06-16 14:59:45,72.9412,-40.6569,6.44545
2014-06-16 14:00:03,2014-06-16 14:59:45,73.3248,-40.5677,6.45139
2014-06-16 14:00:03,2014-06-16 14:59:45,73.7072,-40.4763,6.45749
2014-06-16 14:00:03,2014-06-16 14:59:45,74.0646,-34.3703,6.86456
2014-06-17 12:00:03,2014-06-17 12:59:45,69.5912,-62.5489,3.30221
2014-06-17 12:00:03,2014-06-17 12:59:45,71.2274,-62.7104,3.29145
2014-06-17 12:00:03,2014-06-17 12:59:45,71.6327,-62.7505,3.28877
2014-06-17 12:00:03,2014-06-17 12:59:45,72.0368,-62.7908,3.28608
2014-06-17 12:00:03,2014-06-17 12:59:45,72.4397,-62.8315,3.28337
2014-06-17 12:00:03,2014-06-17 12:59:45,72.8415,-62.8725,3.28064
2014-06-17 13:00:03,2014-06-17 13:59:45,72.8415,-62.8724,4.11105
2014-06-17 12:00:03,2014-06-17 12:59:45,71.3324,-60.6891,3.4262
2014-06-17 12:00:03,2014-06-17 12:59:45,71.7415,-60.6191,3.43086
2014-06-17 16:00:03,2014-06-17 16:59:45,80.9247,-9.29062,10.677
2014-06-17 16:00:03,2014-06-17 16:59:45,81.0432,-2.8267,11.1079
2014-06-17 16:00:03,2014-06-17 16:59:45,81.2409,-5.32913,10.9411
2014-06-19 17:00:03,2014-06-19 17:59:45,80.8537,-19.8227,11.2354
2014-06-19 16:00:03,2014-06-19 16:59:45,80.8748,-22.7666,9.76922
2014-06-19 17:00:03,2014-06-19 17:59:45,80.8715,-25.6841,10.8447
2014-06-19 17:00:03,2014-06-19 17:59:45,81.1379,-15.1309,11.5482
2014-06-19 17:00:03,2014-06-19 17:59:45,81.2226,-19.5139,11.256
2014-06-19 19:00:03,2014-06-19 19:59:45,81.2647,-22.5647,13.4123
2014-06-20 12:00:03,2014-06-20 12:59:45,70.5166,-43.0337,4.59366
2014-06-20 12:00:03,2014-06-20 12:59:45,71.6834,-43.119,4.58798
2014-06-20 12:00:03,2014-06-20 12:59:45,67.9208,-62.3763,3.30415
2014-06-20 12:00:03,2014-06-20 12:59:45,68.3426,-62.4204,3.30121
2014-06-20 12:00:03,2014-06-20 12:59:45,69.1773,-62.5053,3.29555
2014-06-20 12:00:03,2014-06-20 12:59:45,70.0026,-62.5873,3.29009
2014-06-20 12:00:03,2014-06-20 12:59:45,70.4124,-62.6277,3.2874
2014-06-20 12:00:03,2014-06-20 12:59:45,70.8206,-62.6678,3.28472
2014-06-20 12:00:03,2014-06-20 12:59:45,67.5631,-61.1281,3.38737
2014-06-20 12:00:03,2014-06-20 12:59:45,68.4189,-61.0588,3.39199
2014-06-20 12:00:03,2014-06-20 12:59:45,69.2621,-60.9729,3.39772
2014-06-20 12:00:03,2014-06-20 12:59:45,70.0957,-60.8708,3.40452
2014-06-20 12:00:03,2014-06-20 12:59:45,70.5435,-57.1786,3.65067
2014-06-20 12:00:03,2014-06-20 12:59:45,71.3649,-56.6346,3.68693
2014-06-23 15:00:03,2014-06-23 15:59:45,81.6517,-11.8068,9.32175
2014-06-23 16:00:03,2014-06-23 16:59:45,81.6517,-11.8067,10.4819
2014-06-23 16:00:03,2014-06-23 16:59:45,81.7491,-13.7246,10.3541
2014-06-24 20:00:03,2014-06-24 20:59:45,81.5402,-9.84275,15.2807
2014-06-24 21:00:03,2014-06-24 21:59:45,81.5402,-9.84272,16.2727
2014-06-28 13:00:03,2014-06-28 13:59:45,67.7012,-42.9436,5.4083
2014-06-28 13:00:03,2014-06-28 13:59:45,68.1145,-42.9446,5.40823
2014-06-28 13:00:03,2014-06-28 13:59:45,68.5232,-42.9498,5.40788
2014-06-28 12:00:03,2014-06-28 12:59:45,68.9278,-42.9588,4.5754
2014-06-28 12:00:03,2014-06-28 12:59:45,70.9063,-43.0533,4.5691
2014-06-28 11:00:03,2014-06-28 11:59:45,72.0678,-43.1477,3.67881
2014-06-28 13:00:03,2014-06-28 13:59:45,66.7617,-41.5512,5.50113
2014-06-28 10:00:03,2014-06-28 10:59:45,66.9312,-41.8715,2.81751
2014-06-28 10:00:03,2014-06-28 10:59:45,67.3581,-41.786,2.82321
2014-06-28 10:00:03,2014-06-28 10:59:45,68.1937,-41.6221,2.83413
2014-06-28 13:00:03,2014-06-28 13:59:45,68.1937,-41.6221,5.4964
2014-06-28 10:00:03,2014-06-28 10:59:45,68.6043,-41.5424,2.83945
2014-06-28 12:00:03,2014-06-28 12:59:45,68.6043,-41.5423,4.66983
2014-06-28 10:00:03,2014-06-28 10:59:45,69.0109,-41.4634,2.84472
2014-06-28 12:00:03,2014-06-28 12:59:45,71.3912,-40.9867,4.70687
2014-06-28 12:00:03,2014-06-28 12:59:45,71.7805,-40.9043,4.71236
2014-06-28 11:00:03,2014-06-28 11:59:45,72.1683,-40.8206,3.83395
2014-06-28 11:00:03,2014-06-28 11:59:45,72.5546,-40.7352,3.83965
2014-06-28 11:00:03,2014-06-28 11:59:45,72.9394,-40.6479,3.84546
2014-06-28 14:00:03,2014-06-28 14:59:45,66.5295,-39.6927,6.47219
2014-06-28 13:00:03,2014-06-28 13:59:45,67.8274,-39.2221,5.6564
2014-06-28 12:00:03,2014-06-28 12:59:45,68.24,-38.9759,4.84093
2014-06-28 13:00:03,2014-06-28 13:59:45,68.24,-38.9759,5.67282
2014-06-28 13:00:03,2014-06-28 13:59:45,68.648,-38.7252,5.68953
2014-06-28 10:00:03,2014-06-28 10:59:45,70.2432,-37.664,3.09801
2014-06-29 17:00:03,2014-06-29 17:59:45,80.7325,-11.7858,11.7269
2014-06-29 17:00:03,2014-06-29 17:59:45,80.7832,-13.7016,11.5992
2014-06-29 17:00:03,2014-06-29 17:59:45,80.8208,-15.5482,11.4761
2014-06-29 18:00:03,2014-06-29 18:59:45,80.8053,-16.8547,12.6245
2014-06-29 19:00:03,2014-06-29 19:59:45,80.8695,-25.6749,13.1644
2014-06-29 17:00:03,2014-06-29 17:59:45,80.7932,-6.77448,12.061
2014-06-29 17:00:03,2014-06-29 17:59:45,81.0786,-13.2414,11.6299
2014-06-29 17:00:03,2014-06-29 17:59:45,81.1357,-15.1241,11.5044
2014-06-29 16:00:03,2014-06-29 16:59:45,82.0958,-24.7651,9.59403
2014-06-30 08:00:03,2014-06-30 08:59:45,78.7115,-79.7547,22.2489
2014-06-30 08:00:03,2014-06-30 08:59:45,79.1684,-79.4335,22.2703
2014-06-30 12:00:03,2014-06-30 12:59:45,78.2468,-78.2802,2.21556
2014-06-30 08:00:03,2014-06-30 08:59:45,79.1609,-77.3026,22.4123
2014-06-30 08:00:03,2014-06-30 08:59:45,80.0497,-76.1802,22.4872
2014-06-30 08:00:03,2014-06-30 08:59:45,79.874,-71.3065,22.8121
2014-06-30 08:00:03,2014-06-30 08:59:45,80.2901,-70.2546,22.8822
2014-07-01 10:00:03,2014-07-01 10:59:45,68.9275,-42.9569,2.73557
2014-07-01 10:00:03,2014-07-01 10:59:45,70.2114,-41.2253,2.851
2014-07-02 14:00:03,2014-07-02 14:59:45,80.7826,-13.6997,8.19579
2014-07-02 15:00:03,2014-07-02 15:59:45,80.7826,-13.6997,9.16703
2014-07-02 15:00:03,2014-07-02 15:59:45,80.8202,-15.5462,9.04393
2014-07-02 14:00:03,2014-07-02 14:59:45,80.8462,-17.3285,7.95388
2014-07-02 15:00:03,2014-07-02 15:59:45,80.8461,-17.3284,8.92512
2014-07-02 18:00:03,2014-07-02 18:59:45,80.8046,-16.8526,12.6125
2014-07-02 18:00:03,2014-07-02 18:59:45,80.8721,-22.7555,12.2189
2014-07-02 19:00:03,2014-07-02 19:59:45,80.7926,-31.3873,12.7711
2014-07-02 15:00:03,2014-07-02 15:59:45,81.0074,-11.295,9.32735
2014-07-02 16:00:03,2014-07-02 16:59:45,81.0073,-11.295,10.4818
2014-07-02 14:00:03,2014-07-02 14:59:45,81.078,-13.2395,8.22647
2014-07-02 15:00:03,2014-07-02 15:59:45,81.078,-13.2395,9.19771
2014-07-02 14:00:03,2014-07-02 14:59:45,81.1351,-15.1221,8.10097
2014-07-02 15:00:03,2014-07-02 15:59:45,81.1351,-15.1221,9.07221
2014-07-02 18:00:03,2014-07-02 18:59:45,81.1802,-16.947,12.6062
2014-07-02 18:00:03,2014-07-02 18:59:45,81.2621,-22.5535,12.2324
2014-07-02 19:00:03,2014-07-02 19:59:45,80.7558,-45.5298,11.8283
2014-07-02 18:00:03,2014-07-02 18:59:45,81.7471,-13.7185,12.8214
2014-07-02 18:00:03,2014-07-02 18:59:45,81.832,-15.5943,12.6964
2014-07-03 17:00:03,2014-07-03 17:59:45,80.7557,-45.5286,9.46233
2014-07-05 16:00:03,2014-07-05 16:59:45,80.6652,-9.79122,10.5733
2014-07-05 16:00:03,2014-07-05 16:59:45,80.8715,-22.753,9.70921
2014-07-05 19:00:03,2014-07-05 19:59:45,80.8415,-28.5498,12.9481
2014-07-05 19:00:03,2014-07-05 19:59:45,80.792,-31.3842,12.7591
2014-07-05 18:00:03,2014-07-05 18:59:45,79.004,-57.5855,9.88549
2014-07-05 15:00:03,2014-07-05 15:59:45,77.936,-64.5196,5.77211
2014-07-05 17:00:03,2014-07-05 17:59:45,80.7919,-6.77168,12.0394
2014-07-05 14:00:03,2014-07-05 14:59:45,80.9206,-9.28108,8.48485
2014-07-05 16:00:03,2014-07-05 16:59:45,80.9206,-9.28104,10.6073
2014-07-05 17:00:03,2014-07-05 17:59:45,80.9206,-9.28102,11.8721
2014-07-05 18:00:03,2014-07-05 18:59:45,80.9206,-9.28099,13.1058
2014-07-05 14:00:03,2014-07-05 14:59:45,81.0067,-11.2932,8.3507
2014-07-05 18:00:03,2014-07-05 18:59:45,81.0067,-11.2932,12.9716
2014-07-05 14:00:03,2014-07-05 14:59:45,81.1344,-15.1201,8.09558
2014-07-05 17:00:03,2014-07-05 17:59:45,81.1344,-15.12,11.4829
2014-07-05 16:00:03,2014-07-05 16:59:45,81.1795,-16.9449,10.0964
2014-07-05 17:00:03,2014-07-05 17:59:45,81.1795,-16.9449,11.3612
2014-07-05 14:00:03,2014-07-05 14:59:45,81.2193,-19.5013,7.8035
2014-07-05 16:00:03,2014-07-05 16:59:45,81.2615,-22.5509,9.72268
2014-07-05 19:00:03,2014-07-05 19:59:45,81.1092,-37.3713,12.36
2014-07-05 15:00:03,2014-07-05 15:59:45,81.0114,-40.17,7.39542
2014-07-05 16:00:03,2014-07-05 16:59:45,80.7554,-45.5262,8.19099
2014-07-05 18:00:03,2014-07-05 18:59:45,79.0745,-63.1954,9.5115
2014-07-05 16:00:03,2014-07-05 16:59:45,81.4107,-7.82315,10.7045
2014-07-05 14:00:03,2014-07-05 14:59:45,81.6491,-11.7993,8.31696
2014-07-05 14:00:03,2014-07-05 14:59:45,81.7464,-13.7166,8.18915
2014-07-05 15:00:03,2014-07-05 15:59:45,81.7464,-13.7165,9.15899
2014-07-05 16:00:03,2014-07-05 16:59:45,81.7464,-13.7165,10.3116
2014-07-05 18:00:03,2014-07-05 18:59:45,81.7464,-13.7165,12.8101
2014-07-05 16:00:03,2014-07-05 16:59:45,81.9428,-18.2218,10.0113
2014-07-05 14:00:03,2014-07-05 14:59:45,82.032,-21.478,7.67172
2014-07-06 17:00:03,2014-07-06 17:59:45,80.428,-4.76957,12.1698
2014-07-06 16:00:03,2014-07-06 16:59:45,80.7204,-34.1621,8.94604
2014-07-06 18:00:03,2014-07-06 18:59:45,79.4702,-53.6061,10.1472
2014-07-06 16:00:03,2014-07-06 16:59:45,81.1342,-15.1193,10.2156
2014-07-06 17:00:03,2014-07-06 17:59:45,81.1509,-16.4489,11.3911
2014-07-06 19:00:03,2014-07-06 19:59:45,79.8106,-57.2902,11.028
2014-07-06 17:00:03,2014-07-06 17:59:45,78.528,-66.679,8.04246
2014-07-06 18:00:03,2014-07-06 18:59:45,78.528,-66.6789,9.27564
2014-07-06 18:00:03,2014-07-06 18:59:45,81.2365,-5.32076,13.3662
2014-07-06 19:00:03,2014-07-06 19:59:45,82.0227,-40.9726,12.1159
2014-07-07 10:00:03,2014-07-07 10:59:45,69.3278,-42.9652,2.71796
2014-07-07 10:00:03,2014-07-07 10:59:45,69.7259,-42.9809,2.71692
2014-07-08 17:00:03,2014-07-08 17:59:45,80.8677,-25.6668,10.7708
2014-07-09 19:00:03,2014-07-09 19:59:45,80.6274,-36.8733,12.3775
2014-07-09 20:00:03,2014-07-09 20:59:45,80.6274,-36.8733,13.4166
2014-07-09 19:00:03,2014-07-09 19:59:45,81.185,-34.4989,12.5358
2014-07-09 19:00:03,2014-07-09 19:59:45,81.1085,-37.3666,12.3446
2014-07-10 13:00:03,2014-07-10 13:59:45,71.2935,-43.0729,5.37938
2014-07-10 13:00:03,2014-07-10 13:59:45,71.6806,-43.1042,5.37729
2014-07-10 14:00:03,2014-07-10 14:59:45,72.8325,-43.2176,6.21634
2014-07-10 14:00:03,2014-07-10 14:59:45,73.2138,-43.2622,6.21336
2014-07-10 14:00:03,2014-07-10 14:59:45,73.5939,-43.3105,6.21014
2014-07-10 13:00:03,2014-07-10 13:59:45,73.9728,-43.3627,5.36006
2014-07-10 13:00:03,2014-07-10 13:59:45,69.4124,-41.3767,5.49246
2014-07-10 14:00:03,2014-07-10 14:59:45,72.1665,-40.8117,6.37673
2014-07-10 14:00:03,2014-07-10 14:59:45,73.3212,-40.5493,6.39422
2014-07-10 13:00:03,2014-07-10 13:59:45,73.7036,-40.4577,5.55373
2014-07-10 14:00:03,2014-07-10 14:59:45,73.7036,-40.4576,6.40033
2014-07-10 14:00:03,2014-07-10 14:59:45,74.0848,-40.3634,6.40661
2014-07-10 13:00:03,2014-07-10 13:59:45,70.6327,-37.3726,5.7594
2014-07-10 14:00:03,2014-07-10 14:59:45,72.5561,-35.8145,6.70988
2014-07-10 14:00:03,2014-07-10 14:59:45,73.3118,-35.1115,6.75674
2014-07-10 14:00:03,2014-07-10 14:59:45,73.687,-34.7395,6.78154
2014-07-10 13:00:03,2014-07-10 13:59:45,74.0605,-34.3527,5.96073
2014-07-10 14:00:03,2014-07-10 14:59:45,74.0605,-34.3527,6.80733
2014-07-10 14:00:03,2014-07-10 14:59:45,74.4324,-33.9498,6.83419
2014-07-10 14:00:03,2014-07-10 14:59:45,74.8025,-33.5297,6.8622
2014-07-10 15:00:03,2014-07-10 15:59:45,75.903,-32.1532,7.92193
2014-07-12 20:00:03,2014-07-12 20:59:45,80.8402,-28.543,13.9599
2014-07-12 19:00:03,2014-07-12 19:59:45,80.919,-9.27725,14.2061
2014-07-12 20:00:03,2014-07-12 20:59:45,81.6948,-49.9621,12.532
2014-07-13 12:00:03,2014-07-13 12:59:45,73.2134,-43.2599,4.5278
2014-07-15 18:00:03,2014-07-15 18:59:45,80.8695,-22.7445,12.1774
2014-07-15 21:00:03,2014-07-15 21:59:45,80.5138,-39.5092,14.2099
2014-07-15 21:00:03,2014-07-15 21:59:45,79.2423,-55.6284,13.1353
2014-07-15 21:00:03,2014-07-15 21:59:45,79.0029,-57.5731,13.0057
2014-07-15 18:00:03,2014-07-15 18:59:45,81.2766,-25.5785,11.9885
2014-07-15 21:00:03,2014-07-15 21:59:45,80.2345,-52.8632,13.3197
2014-07-15 21:00:03,2014-07-15 21:59:45,79.8096,-57.2783,13.0253
2014-07-19 10:00:03,2014-07-19 10:59:45,68.1118,-42.9311,2.69814
2014-07-19 10:00:03,2014-07-19 10:59:45,70.1196,-42.9915,2.69412
2014-07-19 10:00:03,2014-07-19 10:59:45,70.5126,-43.0134,2.69266
2014-07-19 10:00:03,2014-07-19 10:59:45,70.9034,-43.0384,2.69099
2014-07-19 10:00:03,2014-07-19 10:59:45,71.2923,-43.0665,2.68912
2014-07-19 10:00:03,2014-07-19 10:59:45,70.604,-41.1334,2.81799
2014-07-19 10:00:03,2014-07-19 10:59:45,70.2399,-37.6501,3.05021
2014-07-19 10:00:03,2014-07-19 10:59:45,70.6313,-37.3666,3.06911
2014-07-19 10:00:03,2014-07-19 10:59:45,71.0203,-37.0747,3.08857
2014-07-21 20:00:03,2014-07-21 20:59:45,81.1477,-16.4381,14.7341
2014-07-21 20:00:03,2014-07-21 20:59:45,81.2159,-19.4884,14.5307
